province,cons_no,cons_code,ballot_no,candidate_name,party,resign
เพชรบูรณ์,1,เพชรบูรณ์.01,4,นายสิทธิชัย ต๊ะอาจ,เพื่อไทย,
เพชรบูรณ์,1,เพชรบูรณ์.01,5,นายรัฐภูมิ เลิศไพจิตร,ประชาชน,
เพชรบูรณ์,1,เพชรบูรณ์.01,6,นายณัฐพล ขวัญแจ่ม,ปวงชนไทย,
เพชรบูรณ์,1,เพชรบูรณ์.01,7,นางสาวพัชรีนิษฐ์ สุขเสถียร,รวมไทยสร้างชาติ,ไม่รับสมัคร
เพชรบูรณ์,1,เพชรบูรณ์.01,8,นายกฤษณพงศ์ สอนน้อย,เศรษฐกิจ,
เพชรบูรณ์,2,เพชรบูรณ์.02,1,นายประเสริฐ ฤทธิ์คุ้ม,ประชาธิปัตย์,
เพชรบูรณ์,2,เพชรบูรณ์.02,2,นายรวงทิพร แสนคำภูเขตต์,ประชาชน,
เพชรบูรณ์,2,เพชรบูรณ์.02,3,นางสาวนธพร ตันติบูล,ปวงชนไทย,
เพชรบูรณ์,2,เพชรบูรณ์.02,4,นายยุพราช บัวอินทร์,ภูมิใจไทย,
เพชรบูรณ์,2,เพชรบูรณ์.02,5,นายจักรัตน์ พั้วช่วย,กล้าธรรม,
เพชรบูรณ์,2,เพชรบูรณ์.02,6,นายธนะโรจน์ อัครกิจชัยนนท์,เพื่อไทย,
เพชรบูรณ์,2,เพชรบูรณ์.02,7,นายบัณฑิต บุญอุดมกิจ,ไทยพิทักษ์ธรรม,
เพชรบูรณ์,2,เพชรบูรณ์.02,8,นายมนตรี ผลจันทร์,พร้อม,
เพชรบูรณ์,2,เพชรบูรณ์.02,9,นายวงศ์วิศว์ ผลลอย,พลังประชารัฐ,
เพชรบูรณ์,2,เพชรบูรณ์.02,10,นายจำเนียร โฉมงาม,เศรษฐกิจ,
เพชรบูรณ์,3,เพชรบูรณ์.03,1,นางสาวตรีชฎา ศรีธาดา,เพื่อไทย,
เพชรบูรณ์,3,เพชรบูรณ์.03,2,นายบุญชัย กิตติธาราทรัพย์,ภูมิใจไทย,
เพชรบูรณ์,3,เพชรบูรณ์.03,3,นายมนตรี ขุนเทพ,ประชาชน,
เพชรบูรณ์,3,เพชรบูรณ์.03,4,นายธนาดร หลิมเจริญ,ประชาธิปัตย์,
เพชรบูรณ์,3,เพชรบูรณ์.03,5,นายชัยณรงค์ สืบสุรีย์กุล,กล้าธรรม,
เพชรบูรณ์,3,เพชรบูรณ์.03,6,ร.ท. อเนก ก้อนมณี,เศรษฐกิจ,
เพชรบูรณ์,3,เพชรบูรณ์.03,7,นายจักรพันธ์ พิมเสน,ไทยพิทักษ์ธรรม,
เพชรบูรณ์,3,เพชรบูรณ์.03,8,นายอดิกานต์ วิทยศักดิ์,ปวงชนไทย,
เพชรบูรณ์,4,เพชรบูรณ์.04,1,นายพรหมธาดา วิเศษสิงห์,ประชาชน,
เพชรบูรณ์,4,เพชรบูรณ์.04,2,นายวิเชียร แดงม่วง,กล้าธรรม,
เพชรบูรณ์,4,เพชรบูรณ์.04,3,นายทวีศักดิ์ เชื้อบุญมี,พร้อม,
เพชรบูรณ์,4,เพชรบูรณ์.04,4,นายทองมา ทองอ่ำ,โอกาสใหม่,
เพชรบูรณ์,4,เพชรบูรณ์.04,5,นายทวีศักดิ์ อนรรฆพันธ์,เพื่อไทย,
เพชรบูรณ์,4,เพชรบูรณ์.04,6,นายโชคชัย มั่นเติม,ประชากรไทย,
เพชรบูรณ์,4,เพชรบูรณ์.04,7,นายวรโชติ สุคนธ์ขจร,ภูมิใจไทย,
เพชรบูรณ์,4,เพชรบูรณ์.04,8,นายภาณุวัฒน์ หาญเชิงชัย,ประชาธิปัตย์,
เพชรบูรณ์,4,เพชรบูรณ์.04,9,นายธนภาค บุ้งจันทร์,เศรษฐกิจ,
เพชรบูรณ์,4,เพชรบูรณ์.04,10,นางสาวนัฐธันยพร ภวิตรารัตนศิริ,ปวงชนไทย,
เพชรบูรณ์,4,เพชรบูรณ์.04,11,นายเกรียงศักดิ์ ศรีวงษ์ราช,พลังประชารัฐ,
เพชรบูรณ์,5,เพชรบูรณ์.05,1,นายชูชีพ น่วมเป้า,กล้าธรรม,ไม่รับสมัคร
เพชรบูรณ์,5,เพชรบูรณ์.05,2,นางวันเพ็ญ พร้อมพัฒน์,ภูมิใจไทย,
